;solar;wind;cons;market;spot
2019-04-01 12:00:00+02:00;24613.0;68.101.086;65969.0;32,68382485;34,3
2019-04-01 13:00:00+02:00;24979.0;69.783.549;65246.0;32,6278361;32,29
2019-04-01 14:00:00+02:00;23315.0;72.783.149;64053.0;32,52765379;31,1
2019-04-01 15:00:00+02:00;19813.0;78.531.338;62980.0;31,39253543;31,55
2019-04-01 16:00:00+02:00;14893.0;85.774.703;61642.0;31,15729664;31,8
2019-04-01 17:00:00+02:00;9263.00.00;9.417.622;61461.0;35,05690319;35,74
2019-04-01 18:00:00+02:00;4022.00.00;111.658.466;63044.0;42,60972257;43,06
2019-04-01 19:00:00+02:00;780.00.00;131.003.869;65248.0;44,82121573;45,1
2019-04-01 20:00:00+02:00;00.00;151.471.732;62889.0;46,4984088;45,06
2019-04-01 21:00:00+02:00;00.00;175.219.273;59344.0;39,70462537;39,41
2019-04-01 22:00:00+02:00;00.00;200.393.031;55645.0;34,94349005;35,8
2019-04-01 23:00:00+02:00;00.00;225.608.446;51342.0;28,1630551;30,65
2019-04-02 00:00:00+02:00;00.00;222.876.248;48372.0;30,94695185;29,11
2019-04-02 01:00:00+02:00;00.00;220.004.376;46528.0;27,85251802;26,93
2019-04-02 02:00:00+02:00;00.00;218.007.113;45620.0;28,52089786;25,43
2019-04-02 03:00:00+02:00;00.00;212.467.921;46400.0;26,06665161;25,16
2019-04-02 04:00:00+02:00;00.00;207.155.467;48231.0;27,60150278;27,52
2019-04-02 05:00:00+02:00;00.00;20210.07;52079.0;31,6137046;31,04
2019-04-02 06:00:00+02:00;31.00.00;19.897.778;58972.0;43,01515094;40,29
2019-04-02 07:00:00+02:00;1768.00.00;196.774.789;64118.0;46,09410653;43,78
2019-04-02 08:00:00+02:00;6184.00.00;196.037.013;66672.0;45,16028735;43,13
2019-04-02 09:00:00+02:00;11463.0;178.093.169;67061.0;42,12569814;39,53
2019-04-02 10:00:00+02:00;16335.0;163.006.446;68007.0;42,713805;36,68
2019-04-02 11:00:00+02:00;20040.0;150.575.754;68685.0;35,1739501;31,39
2019-04-02 12:00:00+02:00;22141.0;157.090.338;67872.0;32,57922505;29
2019-04-02 13:00:00+02:00;22440.0;163.071.381;67139.0;33,87900931;29,09
2019-04-02 14:00:00+02:00;20930.0;168.421.661;66328.0;32,21302147;29,49
2019-04-02 15:00:00+02:00;17787.0;175.780.994;65253.0;30,76426387;29,09
2019-04-02 16:00:00+02:00;13384.0;18.375.443;63909.0;29,67649623;30,1
2019-04-02 17:00:00+02:00;8351.00.00;192.323.709;63301.0;34,78552312;35,08
2019-04-02 18:00:00+02:00;3661.00.00;194.146.437;63495.0;42,21282804;40,73
2019-04-02 19:00:00+02:00;740.00.00;197.169.741;65337.0;45,18706507;43,15
2019-04-02 20:00:00+02:00;00.00;201.475.246;63340.0;44,77293568;42,74
2019-04-02 21:00:00+02:00;00.00;200.320.521;59924.0;42,03845114;38,2
2019-04-02 22:00:00+02:00;00.00;200.426.811;56020.0;42,46639669;35,08
2019-04-02 23:00:00+02:00;00.00;202.436.694;51494.0;38,14404674;30,69
2019-04-03 00:00:00+02:00;00.00;191.051.796;47812.0;39,73379041;31,9
2019-04-03 01:00:00+02:00;00.00;183.410.622;45938.0;38,35577559;31,5
2019-04-03 02:00:00+02:00;00.00;176.472.578;44969.0;33,65584299;31,08
2019-04-03 03:00:00+02:00;00.00;156.606.042;45710.0;34,16128653;31,19
2019-04-03 04:00:00+02:00;00.00;137.748.168;47548.0;34,90470207;32,57
2019-04-03 05:00:00+02:00;00.00;120.823.852;51511.0;40,91883097;35
2019-04-03 06:00:00+02:00;27.00.00;10.268.489;58601.0;45,60556073;42,98
2019-04-03 07:00:00+02:00;1316.00.00;88.292.667;64041.0;55,55324411;48,25
2019-04-03 08:00:00+02:00;4468.00.00;78.079.251;66786.0;58,83249683;52,42
2019-04-03 09:00:00+02:00;8185.00.00;63.056.624;67364.0;60,08298916;54,72
2019-04-03 10:00:00+02:00;11599.0;53.476.284;68457.0;55,87416923;49,47
2019-04-03 11:00:00+02:00;14187.0;48.190.597;69297.0;48,98306838;47,99
2019-04-03 12:00:00+02:00;15648.0;47.520.902;68384.0;43,93517458;45,01
2019-04-03 13:00:00+02:00;15849.0;48.734.539;67464.0;43,50343435;43,11
2019-04-03 14:00:00+02:00;14786.0;51.799.659;66394.0;43,19320703;41,77
2019-04-03 15:00:00+02:00;12582.0;50.265.721;65352.0;42,9582231;41,48
2019-04-03 16:00:00+02:00;9496.00.00;51.066.114;64019.0;44,30879443;41,73
2019-04-03 17:00:00+02:00;5965.00.00;54.450.659;63472.0;46,7519694;42,68
2019-04-03 18:00:00+02:00;2660.00.00;5.351.834;63658.0;49,77898738;45,44
2019-04-03 19:00:00+02:00;575.00.00;57.360.627;65442.0;54,74637372;51,32
2019-04-03 20:00:00+02:00;00.00;6.638.931;63405.0;54,57718528;52,34
2019-04-03 21:00:00+02:00;00.00;72.463.859;60073.0;43,42692482;44,08
2019-04-03 22:00:00+02:00;00.00;84.152.213;56292.0;38,83276428;39,1
2019-04-03 23:00:00+02:00;00.00;10064.1;51834.0;36,60070221;36,58
2019-04-04 00:00:00+02:00;00.00;98.914.934;49214.0;35,75217739;35,6
2019-04-04 01:00:00+02:00;00.00;98.233.788;47497.0;37,12526232;35,12
2019-04-04 02:00:00+02:00;00.00;101.153.887;46616.0;35,73103753;33
2019-04-04 03:00:00+02:00;00.00;92.617.332;47237.0;35,45289855;32,59
2019-04-04 04:00:00+02:00;00.00;88.524.394;48777.0;39,66858767;34,13
2019-04-04 05:00:00+02:00;00.00;8.864.086;52441.0;44,8311008;36,86
2019-04-04 06:00:00+02:00;48.00.00;82.287.155;60214.0;55,49666242;44,67
2019-04-04 07:00:00+02:00;1594.00.00;78.803.862;65246.0;63,75137819;53,64
2019-04-04 08:00:00+02:00;5085.00.00;78.761.354;67625.0;75,17172044;59,86
2019-04-04 09:00:00+02:00;9148.00.00;71.954.314;67699.0;83,11235034;46,92
2019-04-04 10:00:00+02:00;12858.0;68.437.179;68212.0;65,02110729;48
2019-04-04 11:00:00+02:00;15655.0;68.048.543;69099.0;62,05708781;47
2019-04-04 12:00:00+02:00;17218.0;73.687.904;68722.0;64,63154407;40,85
2019-04-04 13:00:00+02:00;17403.0;82.413.887;68389.0;58,46076669;41,32
2019-04-04 14:00:00+02:00;16208.0;93.966.165;67270.0;49,36276682;38,59
2019-04-04 15:00:00+02:00;13770.0;99.281.166;66307.0;44,54683377;38,3
2019-04-04 16:00:00+02:00;10373.0;109.771.155;64907.0;43,62849333;38,1
2019-04-04 17:00:00+02:00;6499.00.00;124.393.827;64353.0;44,73019537;40,08
2019-04-04 18:00:00+02:00;2884.00.00;123.845.921;64538.0;51,75622252;45,23
2019-04-04 19:00:00+02:00;615.00.00;125.823.756;65198.0;52,95424169;50,5
2019-04-04 20:00:00+02:00;00.00;130.193.997;64581.0;51,77886398;48,93
2019-04-04 21:00:00+02:00;00.00;134.803.663;61707.0;44,53360391;43,81
2019-04-04 22:00:00+02:00;00.00;142.660.484;58071.0;41,42418157;38,49
2019-04-04 23:00:00+02:00;00.00;153.134.261;53504.0;39,95241246;36,8
2019-04-05 00:00:00+02:00;00.00;99.433.751;50441.0;39,30538594;35,36
2019-04-05 01:00:00+02:00;00.00;98.981.165;48482.0;37,40688144;35,47
2019-04-05 02:00:00+02:00;00.00;99.979.542;47495.0;35,50834274;34,49
2019-04-05 03:00:00+02:00;00.00;96.901.214;47794.0;34,90385352;33,76
2019-04-05 04:00:00+02:00;00.00;94.844.973;49106.0;37,02799426;36,17
2019-04-05 05:00:00+02:00;00.00;94.407.563;52730.0;39,23090982;38,63
2019-04-05 06:00:00+02:00;37.00.00;86.015.292;60087.0;51,19873242;44,84
2019-04-05 07:00:00+02:00;1147.00.00;80.597.912;64619.0;61,52173203;53,16
2019-04-05 08:00:00+02:00;3581.00.00;78.321.286;66728.0;62,09507886;58,67
2019-04-05 09:00:00+02:00;6423.00.00;73.197.352;67263.0;62,44662743;53,64
2019-04-05 10:00:00+02:00;9021.00.00;70.718.418;68277.0;56,22288154;46,58
2019-04-05 11:00:00+02:00;10981.0;69.981.085;69145.0;53,9047327;44,01
2019-04-05 12:00:00+02:00;12079.0;67.727.688;68256.0;49,71556485;41,18
2019-04-05 13:00:00+02:00;12211.0;67.033.492;67081.0;45,57659894;40,08
2019-04-05 14:00:00+02:00;11378.0;69.106.727;65556.0;43,56415557;38,64
2019-04-05 15:00:00+02:00;9672.00.00;58.141.393;64142.0;42,36879369;38,34
2019-04-05 16:00:00+02:00;7292.00.00;51.201.038;63061.0;41,36189939;38,64
2019-04-05 17:00:00+02:00;4575.00.00;48.085.056;62421.0;43,64550644;40,96
2019-04-05 18:00:00+02:00;2035.00.00;45.121.585;61871.0;47,26262859;44,35
2019-04-05 19:00:00+02:00;445.00.00;46.551.262;62307.0;51,96296464;47,23
2019-04-05 20:00:00+02:00;00.00;52.780.287;60970.0;51,99532035;46,94
2019-04-05 21:00:00+02:00;00.00;55.112.299;58015.0;45,88013589;41,99
2019-04-05 22:00:00+02:00;00.00;61.462.393;54976.0;44,43067393;41,33
2019-04-05 23:00:00+02:00;00.00;70.795.963;50932.0;43,58984635;40,33
2019-04-06 00:00:00+02:00;00.00;45.809.497;48059.0;41,26093196;41,65
2019-04-06 01:00:00+02:00;00.00;4.740.427;45822.0;41,09813333;39,86
2019-04-06 02:00:00+02:00;00.00;51.441.963;44552.0;40,64089554;38,31
2019-04-06 03:00:00+02:00;00.00;46.605.002;44495.0;39,95716061;36,1
2019-04-06 04:00:00+02:00;00.00;44.108.893;44777.0;40,0427186;36,13
2019-04-06 05:00:00+02:00;00.00;44.362.049;45046.0;41,01394762;37,27
2019-04-06 06:00:00+02:00;79.00.00;43.551.046;45862.0;42,00472085;39,2
2019-04-06 07:00:00+02:00;2013.00.00;4500.18.00;48855.0;44,29663397;42,03
2019-04-06 08:00:00+02:00;6160.00.00;49.059.309;52792.0;43,66269623;44,06
2019-04-06 09:00:00+02:00;10983.0;44.590.482;54977.0;49,46245956;46,51
2019-04-06 10:00:00+02:00;15394.0;43.842.331;56195.0;52,04535893;42,72
2019-04-06 11:00:00+02:00;18729.0;46.276.285;56311.0;48,3312067;40,91
2019-04-06 12:00:00+02:00;20604.0;5.735.468;55960.0;40,85661606;34,56
2019-04-06 13:00:00+02:00;20846.0;73.243.383;54289.0;38,35242841;33,66
2019-04-06 14:00:00+02:00;19451.0;93.954.815;52765.0;37,64075707;31,03
2019-04-06 15:00:00+02:00;16574.0;99.675.289;51946.0;38,2586917;31,02
2019-04-06 16:00:00+02:00;12550.0;10.768.889;50990.0;37,21846888;31,04
2019-04-06 17:00:00+02:00;7941.00.00;117.781.621;51289.0;40,4226194;32,41
2019-04-06 18:00:00+02:00;3604.00.00;121.935.807;52419.0;46,60770159;41,28
2019-04-06 19:00:00+02:00;831.00.00;127.658.044;53031.0;48,07434448;42,91
2019-04-06 20:00:00+02:00;05.00;13.484.521;52212.0;46,72591906;41,88
2019-04-06 21:00:00+02:00;00.00;138.903.716;50324.0;42,46146934;39,99
2019-04-06 22:00:00+02:00;00.00;144.559.839;48619.0;40,10189547;39,21
2019-04-06 23:00:00+02:00;00.00;151.536.994;45360.0;38,21950364;36,22
2019-04-07 00:00:00+02:00;00.00;134.006.545;42753.0;38,66420668;36,05
2019-04-07 01:00:00+02:00;00.00;119.521.159;40660.0;38,08735987;37,71
2019-04-07 02:00:00+02:00;00.00;106.864.011;39480.0;37,00885714;37,13
2019-04-07 03:00:00+02:00;00.00;97.202.604;39212.0;35,29477108;35,5
2019-04-07 04:00:00+02:00;00.00;88.615.588;39785.0;35,93524641;35,64
2019-04-07 05:00:00+02:00;00.00;8126.15.00;40053.0;35,06379813;36,17
2019-04-07 06:00:00+02:00;106.00.00;77.963.347;39826.0;39,32013039;36,69
2019-04-07 07:00:00+02:00;2344.00.00;75.760.079;41507.0;37,70167396;39,43
2019-04-07 08:00:00+02:00;7001.00.00;74.778.826;44953.0;37,18829513;40,51
2019-04-07 09:00:00+02:00;12399.0;59.786.057;47779.0;36,15850494;40,66
2019-04-07 10:00:00+02:00;17329.0;48.151.968;49434.0;35,1996006;36,63
2019-04-07 11:00:00+02:00;21056.0;39.587.753;50814.0;32,10947477;34,99
2019-04-07 12:00:00+02:00;23155.0;44.375.891;50467.0;29,32703987;34,68
2019-04-07 13:00:00+02:00;23431.0;51.356.903;48884.0;24,19485941;31,5
2019-04-07 14:00:00+02:00;21881.0;60.829.331;47178.0;20,6216394;28,03
2019-04-07 15:00:00+02:00;18677.0;60.751.272;46214.0;23,86474029;28,92
2019-04-07 16:00:00+02:00;14189.0;61.568.719;46026.0;26,11579044;31,4
2019-04-07 17:00:00+02:00;9037.00.00;63.298.476;47276.0;34,8696602;34,87
2019-04-07 18:00:00+02:00;4167.00.00;68.365.023;49714.0;46,33349527;42,9
2019-04-07 19:00:00+02:00;1007.00.00;76.305.961;50801.0;47,94715523;46,65
2019-04-07 20:00:00+02:00;09.00;86.832.847;51709.0;48,37023145;49,65
2019-04-07 21:00:00+02:00;00.00;91.487.833;50649.0;45,13975289;46,27
2019-04-07 22:00:00+02:00;00.00;98.195.612;49560.0;44,29412653;45,55
2019-04-07 23:00:00+02:00;00.00;106.681.422;46419.0;42,92484902;44,01
2019-04-08 00:00:00+02:00;00.00;74.280.334;43951.0;46,22090005;38,84
2019-04-08 01:00:00+02:00;00.00;64.070.848;42345.0;42,04805839;37,7
2019-04-08 02:00:00+02:00;00.00;56.643.796;41588.0;40,13462942;36,73
2019-04-08 03:00:00+02:00;00.00;55.911.934;41958.0;40,39550454;36,3
2019-04-08 04:00:00+02:00;00.00;57.133.173;44279.0;41,62822312;37,2
2019-04-08 05:00:00+02:00;00.00;59.655.916;48786.0;43,80295123;41,6
2019-04-08 06:00:00+02:00;105.00.00;62.346.196;57410.0;56,32181373;54,96
2019-04-08 07:00:00+02:00;1855.00.00;67.492.893;63024.0;58,95079818;59,47
2019-04-08 08:00:00+02:00;5333.00.00;75.760.356;65983.0;60,1238116;60
2019-04-08 09:00:00+02:00;9343.00.00;74.460.337;66784.0;55,55452762;58,62
2019-04-08 10:00:00+02:00;12993.0;75.274.614;67499.0;49,49889106;49,1
2019-04-08 11:00:00+02:00;15742.0;77.267.904;68159.0;46,1812386;44,4
2019-04-08 12:00:00+02:00;17278.0;81.916.543;67464.0;42,89508927;42,82
2019-04-08 13:00:00+02:00;17459.0;86.169.077;67121.0;39,03186565;41,85
2019-04-08 14:00:00+02:00;16282.0;89.871.298;65859.0;38,42126063;40,42
2019-04-08 15:00:00+02:00;13877.0;91.276.491;64897.0;39,32294167;40,17
2019-04-08 16:00:00+02:00;10521.0;94.312.465;63481.0;42,31998541;39,73
2019-04-08 17:00:00+02:00;6678.00.00;9.973.483;63511.0;44,58494155;42,84
2019-04-08 18:00:00+02:00;3056.00.00;109.076.375;63420.0;47,72791353;45,05
2019-04-08 19:00:00+02:00;724.00.00;124.940.027;63698.0;50,33814039;48,46
2019-04-08 20:00:00+02:00;05.00;145.281.369;62967.0;49,5010304;46,58
2019-04-08 21:00:00+02:00;00.00;140.390.239;60060.0;44,05247487;43,42
2019-04-08 22:00:00+02:00;00.00;136.703.511;56027.0;41,95221982;41,94
2019-04-08 23:00:00+02:00;00.00;134.457.044;51736.0;40,8515878;37,44
2019-04-09 00:00:00+02:00;00.00;128.056.311;48750.0;38,47037357;34,75
2019-04-09 01:00:00+02:00;00.00;122.074.263;46877.0;38,05118931;34,69
2019-04-09 02:00:00+02:00;00.00;117.610.699;45890.0;36,85842494;35,6
2019-04-09 03:00:00+02:00;00.00;111.844.235;46251.0;36,00343095;34,96
2019-04-09 04:00:00+02:00;00.00;106.880.589;48106.0;36,95602535;35,12
2019-04-09 05:00:00+02:00;00.00;102.942.761;51896.0;40,47814265;37,47
2019-04-09 06:00:00+02:00;123.00.00;101.682.432;59407.0;47,82484709;47,2
2019-04-09 07:00:00+02:00;1967.00.00;101.482.426;64548.0;52,63987751;52,08
2019-04-09 08:00:00+02:00;5550.00.00;102.280.047;67250.0;53,69274727;55,32
2019-04-09 09:00:00+02:00;9641.00.00;99.927.069;67773.0;51,35161015;49,47
2019-04-09 10:00:00+02:00;13357.0;97.920.274;68436.0;46,9503427;46,73
2019-04-09 11:00:00+02:00;16152.0;96.453.288;69167.0;44,09359462;44,79
2019-04-09 12:00:00+02:00;17714.0;95.372.749;68451.0;39,99171271;42,76
2019-04-09 13:00:00+02:00;17899.0;94.952.081;68093.0;37,29560606;40,94
2019-04-09 14:00:00+02:00;16705.0;95.393.148;66877.0;36,02462738;39,59
2019-04-09 15:00:00+02:00;14265.0;95.763.909;65757.0;36,45860049;37,38
2019-04-09 16:00:00+02:00;10857.0;98.424.518;64296.0;36,79617329;37,39
2019-04-09 17:00:00+02:00;6946.00.00;103.180.175;64030.0;40,23764923;40,71
2019-04-09 18:00:00+02:00;3241.00.00;111.905.674;63921.0;43,03204737;44,09
2019-04-09 19:00:00+02:00;803.00.00;122.820.573;64278.0;47,54101478;47,01
2019-04-09 20:00:00+02:00;10.00;135.289.524;63349.0;47,84526343;45,94
2019-04-09 21:00:00+02:00;00.00;140.525.857;60563.0;41,75511443;42,76
2019-04-09 22:00:00+02:00;00.00;146.559.817;56619.0;39,23290386;42,01
2019-04-09 23:00:00+02:00;00.00;153.308.378;52403.0;38,61209993;39,07
2019-04-10 00:00:00+02:00;00.00;139.822.208;48899.0;37,21186468;37,51
2019-04-10 01:00:00+02:00;00.00;130.812.188;47030.0;36,51662773;37,18
2019-04-10 02:00:00+02:00;00.00;122.848.535;46058.0;37,02989505;36,54
2019-04-10 03:00:00+02:00;00.00;11.916.999;46423.0;35,40744244;35,78
2019-04-10 04:00:00+02:00;00.00;116.216.351;48271.0;35,52826698;36,63
2019-04-10 05:00:00+02:00;00.00;11.397.383;52027.0;36,38925386;38,55
2019-04-10 06:00:00+02:00;140.00.00;111.357.385;59453.0;44,15878576;46,99
2019-04-10 07:00:00+02:00;2007.00.00;109.364.625;64559.0;49,42464177;54,43
2019-04-10 08:00:00+02:00;5510.00.00;108.057.405;67227.0;48,79868529;58,02
2019-04-10 09:00:00+02:00;9491.00.00;105.157.503;67746.0;46,61859523;50,59
2019-04-10 10:00:00+02:00;13097.0;102.850.378;68415.0;43,49757559;46,21
2019-04-10 11:00:00+02:00;15805.0;101.284.997;69123.0;40,12569284;44,44
2019-04-10 12:00:00+02:00;17310.0;98.632.537;68413.0;36,396201;41,16
2019-04-10 13:00:00+02:00;17476.0;96.610.425;68064.0;36,54359442;39,98
2019-04-10 14:00:00+02:00;16302.0;95.335.741;66853.0;36,4898544;38,22
2019-04-10 15:00:00+02:00;13917.0;101.395.369;65749.0;37,55103088;37,6
2019-04-10 16:00:00+02:00;10592.0;108.119.109;64309.0;37,51169382;38,12
2019-04-10 17:00:00+02:00;6779.00.00;115.313.828;64129.0;41,10875137;42,6
2019-04-10 18:00:00+02:00;3169.00.00;125.274.111;64059.0;44,94733419;46,5
2019-04-10 19:00:00+02:00;789.00.00;136.731.557;64345.0;46,60028271;47,2
2019-04-10 20:00:00+02:00;10.00;149.211.786;63369.0;46,17032052;46,97
2019-04-10 21:00:00+02:00;00.00;149.338.885;60653.0;43,56218584;44,56
2019-04-10 22:00:00+02:00;00.00;15.074.651;56772.0;40,82445023;42,6
2019-04-10 23:00:00+02:00;00.00;152.860.239;52579.0;36,61027184;39,23
2019-04-11 00:00:00+02:00;00.00;142.496.659;49199.0;33,55609259;37,5
2019-04-11 01:00:00+02:00;00.00;134.661.258;47300.0;33,43083022;37,07
2019-04-11 02:00:00+02:00;00.00;127.474.311;46553.0;33,64300323;37,07
2019-04-11 03:00:00+02:00;00.00;119.827.205;47112.0;33,87090216;36,52
2019-04-11 04:00:00+02:00;00.00;112.660.528;48754.0;35,08447308;37,1
2019-04-11 05:00:00+02:00;00.00;106.140.831;52389.0;38,65913818;38,87
2019-04-11 06:00:00+02:00;167.00.00;96.223.231;59655.0;52,06176692;47,91
2019-04-11 07:00:00+02:00;2249.00.00;87.532.599;64367.0;58,0042567;56,4
2019-04-11 08:00:00+02:00;6126.00.00;80.157.346;66776.0;58,25676408;59,24
2019-04-11 09:00:00+02:00;10518.0;79.384.298;67182.0;52,44042306;51,7
2019-04-11 10:00:00+02:00;14495.0;80.417.228;67985.0;49,08297178;48,55
2019-04-11 11:00:00+02:00;17482.0;83.131.362;68620.0;45,5009532;45,98
2019-04-11 12:00:00+02:00;19146.0;79.919.788;68254.0;43,7292825;43,95
2019-04-11 13:00:00+02:00;19337.0;77.104.954;67868.0;43,57040404;39,86
2019-04-11 14:00:00+02:00;18056.0;74.815.311;67013.0;43,16958551;38,9
2019-04-11 15:00:00+02:00;15441.0;7.581.006;65828.0;42,31688897;39,28
2019-04-11 16:00:00+02:00;11791.0;7.745.211;64691.0;41,02339445;39
2019-04-11 17:00:00+02:00;7600.00.00;79.856.191;64334.0;45,0118561;43,92
2019-04-11 18:00:00+02:00;3612.00.00;82.081.325;64386.0;48,13155764;47,69
2019-04-11 19:00:00+02:00;957.00.00;8.556.326;64854.0;50,9413831;54,02
2019-04-11 20:00:00+02:00;15.00;90.160.986;63855.0;49,1657397;52,99
2019-04-11 21:00:00+02:00;00.00;92.280.486;61057.0;45,11671289;49,02
2019-04-11 22:00:00+02:00;00.00;95.387.187;57521.0;45,09785374;47,2
2019-04-11 23:00:00+02:00;00.00;99.809.304;53080.0;41,90800414;44,05
2019-04-12 00:00:00+02:00;00.00;105.235.908;50072.0;43,50548564;39,59
2019-04-12 01:00:00+02:00;00.00;99.870.728;48234.0;43,43225173;39,01
2019-04-12 02:00:00+02:00;00.00;94.428.844;47340.0;41,35779353;37,95
2019-04-12 03:00:00+02:00;00.00;92.513.359;48105.0;40,21083731;37,22
2019-04-12 04:00:00+02:00;00.00;9.081.089;49675.0;39,05703982;37,5
2019-04-12 05:00:00+02:00;00.00;89.512.562;53113.0;43,51474344;41,05
2019-04-12 06:00:00+02:00;150.00.00;86.230.322;59695.0;52,45279193;49,62
2019-04-12 07:00:00+02:00;1768.00.00;83.829.856;64369.0;61,47009162;58,98
2019-04-12 08:00:00+02:00;4689.00.00;82.551.975;67019.0;65,43296014;60,08
2019-04-12 09:00:00+02:00;7960.00.00;81.677.351;67480.0;63,52236411;51,55
2019-04-12 10:00:00+02:00;10914.0;82.184.868;68462.0;53,50455104;48,97
2019-04-12 11:00:00+02:00;13130.0;83.787.911;69121.0;48,98826541;46,99
2019-04-12 12:00:00+02:00;14366.0;80.215.273;68518.0;46,91740868;45,1
2019-04-12 13:00:00+02:00;14510.0;77.327.765;67212.0;45,15422948;44,11
2019-04-12 14:00:00+02:00;13562.0;75.261.118;65882.0;43,39585308;42,11
2019-04-12 15:00:00+02:00;11624.0;77.100.657;64736.0;43,00502052;40,67
2019-04-12 16:00:00+02:00;8915.00.00;7.960.692;63474.0;43,15036736;38,57
2019-04-12 17:00:00+02:00;5795.00.00;82.584.383;62829.0;46,36045256;41,73
2019-04-12 18:00:00+02:00;2808.00.00;81.361.024;62117.0;49,20635437;46,43
2019-04-12 19:00:00+02:00;773.00.00;8.168.166;62049.0;51,32321681;48,43
2019-04-12 20:00:00+02:00;22.00;8.370.606;60689.0;52,52425596;48,08
2019-04-12 21:00:00+02:00;00.00;81.796.606;58334.0;48,736777;45,36
2019-04-12 22:00:00+02:00;00.00;81.163.952;55476.0;48,5630043;45,27
2019-04-12 23:00:00+02:00;00.00;8.172.245;51977.0;45,14700436;43,27
2019-04-13 00:00:00+02:00;00.00;83.922.651;48955.0;46,33303476;44,78
2019-04-13 01:00:00+02:00;00.00;85.699.518;46965.0;45,53712077;43,53
2019-04-13 02:00:00+02:00;00.00;88.454.919;45635.0;44,27937864;42,36
2019-04-13 03:00:00+02:00;00.00;88.963.961;45497.0;42,6048745;40,11
2019-04-13 04:00:00+02:00;00.00;90.265.008;45901.0;41,35767602;39,45
2019-04-13 05:00:00+02:00;00.00;92.458.796;45794.0;41,61545367;40,93
2019-04-13 06:00:00+02:00;167.00.00;91.801.317;46251.0;42,37626531;43,78
2019-04-13 07:00:00+02:00;1792.00.00;92.123.048;49107.0;43,55262406;45,1
2019-04-13 08:00:00+02:00;4708.00.00;93.447.268;52957.0;45,89474577;47,28
2019-04-13 09:00:00+02:00;7975.00.00;98.581.457;55391.0;44,91159479;46,96
2019-04-13 10:00:00+02:00;10928.0;105.092.973;56919.0;39,19740599;42,45
2019-04-13 11:00:00+02:00;13148.0;11.236.175;58024.0;36,047449;39,85
2019-04-13 12:00:00+02:00;14389.0;117.502.471;57259.0;33,88242228;38,57
2019-04-13 13:00:00+02:00;14540.0;122.970.341;55317.0;31,5028418;38,02
2019-04-13 14:00:00+02:00;13599.0;128.288.695;53332.0;36,63151102;37,11
2019-04-13 15:00:00+02:00;11667.0;131.574.853;52670.0;34,52375942;36,42
2019-04-13 16:00:00+02:00;8959.00.00;135.627.405;52067.0;35,80181609;35,65
2019-04-13 17:00:00+02:00;5835.00.00;140.399.846;52428.0;39,7678903;37,83
2019-04-13 18:00:00+02:00;2836.00.00;138.775.166;52764.0;45,58142145;43,03
2019-04-13 19:00:00+02:00;794.00.00;138.716.142;53029.0;48,85464907;46,09
2019-04-13 20:00:00+02:00;23.00;14.067.503;52474.0;47,70791005;46,28
2019-04-13 21:00:00+02:00;00.00;144.575.055;51223.0;47,85900408;43,1
2019-04-13 22:00:00+02:00;00.00;150.765.494;49796.0;46,06967311;40,24
2019-04-13 23:00:00+02:00;00.00;158.523.437;46525.0;41,59289929;35,08
2019-04-14 00:00:00+02:00;00.00;141.033.516;43966.0;36,85340935;36,58
2019-04-14 01:00:00+02:00;00.00;138.954.497;42086.0;36,57261824;35,31
2019-04-14 02:00:00+02:00;00.00;136.732.878;41124.0;36,65629313;35,03
2019-04-14 03:00:00+02:00;00.00;130.985.199;40998.0;37,709897;36,61
2019-04-14 04:00:00+02:00;00.00;125.584.675;41271.0;38,32057244;37,23
2019-04-14 05:00:00+02:00;00.00;121.142.847;41022.0;38,4265971;37,01
2019-04-14 06:00:00+02:00;161.00.00;117.860.334;40071.0;38,67564907;37,36
2019-04-14 07:00:00+02:00;1654.00.00;116.024.609;41810.0;39,29176415;38,18
2019-04-14 08:00:00+02:00;4272.00.00;115.590.845;45416.0;42,22954663;40,36
2019-04-14 09:00:00+02:00;7191.00.00;120.688.725;48289.0;41,55916875;39,76
2019-04-14 10:00:00+02:00;9823.00.00;127.536.193;50410.0;41,09919995;37,1
2019-04-14 11:00:00+02:00;11798.0;135.868.482;52156.0;37,73568106;36,4
2019-04-14 12:00:00+02:00;12900.0;144.423.128;52006.0;34,27863571;34,89
2019-04-14 13:00:00+02:00;13031.0;153.290.762;50432.0;34,42246514;33,87
2019-04-14 14:00:00+02:00;12191.0;162.182.846;49151.0;32,79580053;29,75
2019-04-14 15:00:00+02:00;10472.0;165.198.487;48161.0;34,32039424;28,97
2019-04-14 16:00:00+02:00;8064.00.00;167.671.201;47858.0;37,36375552;31,26
2019-04-14 17:00:00+02:00;5285.00.00;170.266.307;48621.0;39,88804468;35,04
2019-04-14 18:00:00+02:00;2610.00.00;161.397.824;50059.0;45,9056254;41,87
2019-04-14 19:00:00+02:00;767.00.00;153.858.811;50870.0;47,59086243;44,7
2019-04-14 20:00:00+02:00;32.00.00;148.456.115;51612.0;49,77915094;46,74
2019-04-14 21:00:00+02:00;00.00;147.717.205;51102.0;48,34475751;43,28
2019-04-14 22:00:00+02:00;00.00;148.747.665;50566.0;47,9082338;38,59
2019-04-14 23:00:00+02:00;00.00;150.898.572;47641.0;48,13559686;38,11
